poem_meta_info,x_data,allu_name,label
宋苏轼《赠上天竺辩才师》,我有长头儿，角颊峙犀玉。,长头儿,人物部
唐杜甫《寄岳州贾司马六丈巴州严八使君两阁老五十韵》,长沙才子远，钓懒客星悬。,长沙才子,人物部
唐温庭筠《和友人体亡》,玉貌潘郎泪满衣，昼罗轻鬓雨霏微。,玉貌潘郎,人物部
清吴兆割问陈子长坐毡帐中话吴门旧游枪然作歌》,独孤侧帽倾士女，正平摇笔凌王侯。,正平摇笔,人物部
唐韦应物《奉和张大夫戏示青山郎》,荣禄何妨早，甘罗亦小儿。,甘罗,人物部
唐李白《于五松山赠南陵常赞府》,海上五百人，同日死田横。',田横,人物部
唐张聿《圆灵水镜》,乐广披云日，山涛卷雾年。,乐广披云,人物部
宋黄庭坚忆未移舟出》,刘郎弓石八，猛气压冯妇。,冯妇,人物部
唐钱起《和王、员外雪晴早朝》,题柱盛名兼绝唱，风流谁继汉田郎？,汉田郎,人物部
唐杜甫《闻高常侍亡》,虚历金华省，何殊地下郎？,地下郎,人物部
清张问陶《题门人崔晓林诗》,成连弦指妙，东望海云宽。,成连,人物部
唐刘禹锡《历阳书事七十韵》,滤浪容优孟，娇怜许智琼。,优孟,人物部
唐罗隐《送姚安之赴任秋浦》,江夏黄童徒逞辩，广都庞令恐非才。,江夏黄童,人物部
唐李白《古风》之六,谁怜李飞将，白首没三边。,李飞将,人物部
清赵翼《刘檀桥编修六十寿诗》,投辖陈遵无昼夜，吹竺子晋本神仙。,投辖陈遵,人物部
唐卢纶《晚秋山中别业》,茂陵秋最冷，谁念一书生？,茂陵书生,人物部
唐杜甫《同豆卢峰知字韵》,炼金欧冶子，喷玉大宛儿。,欧冶子,人物部
唐朱逵《怀素上人草书歌》,几年出家通宿命，一朝却忆临池圣。,临池圣,人物部
宋黄庭坚《赠秦少仪》,秦氏多英俊，少游眉最白。,眉最白,人物部
唐罗隐《曲江春感》,高阳酒徒半雕落，终南山色空崔鬼。,高阳酒徒,人物部
宋苏轼《送公为游淮南》,读书莫学流麦士，挟策莫比亡羊人。,流麦士,人物部
清赵翼《先辈查初白诗云……》之七,使君不是谈天衍，亲着深山六月裘。,谈天衍,人物部
明张煌言《挽华吉甫明经》,逝去玉楼堪作赋，投来铁匣尚留诗。,逝去玉楼,人物部
唐方干《赠美人四首》之四,昔岁曾为萧史伴，今朝应作宋家邻。,萧史,人物部
唐李商隐《碧城三首》之二,鄂君怅望舟中夜，绣被焚香独自眠。,鄂君,人物部
清朱彝尊《龚尚书挽诗》,檀板柳三变，金荃温八叉。,温八叉,人物部
金元好问《寄希颜》之二,山头杜甫长年瘦，楼上元龙先日豪。,楼上元龙,人物部
唐杜甫《哭李尚书》,修文将管辖，奉使失张骞。,管辂,人物部
唐李白《箜篌谣》,管鲍久已死，何人继其踪广。,管鲍,人物部
明张煌言《岛居八首》之六,豫让桥应近，田横岛正宽。,豫让,人物部
唐骆宾王《送郑少府人辽共赋快客运从戎》,不学燕丹客，空歌易水寒。,燕丹客,人物部
来苏拭《次韵曹九章见赠》,蓬援知非我所师，流年已似乎中著。,蘧瑗知非,人物部
宋黄庭坚《过平舆怀李子先时在并州》,世上岂无千里马，人中难得九方皋。,九方皋,人物部
唐李颀《琴歌》,主人有酒欢今夕，请奏鸣琴广陵客。,广陵客,人物部
宋陆游《寓叹》,人怪羊裘忘富贵，我从牛侩得贤豪。,牛侩,人物部
唐李白《玉真公主别馆苦雨赠上尉张卿二首》之二,丹徒布衣者，慷慨末可量。,丹徒布衣,人物部
唐卢全《卓女怨》,迷魂随风客，娇思人琴心。,凤客,人物部
唐卢纶《酬金部王郎中省中春日见寄》,鹤侣正疑芳景引，玉人那为簿书沉。,玉人,人物部
宋杨亿《无题三首》之三,北清自应流怨泪，东邻谁敢效颦眉？,东邻,人物部
唐齐己《谢惠卜人见惠二龙障子以短歌酬之》,恐是叶公好假龙，及见真龙却惊怕。,叶公,人物部
清黄遵宪《石川鸿斋偕僧来谒张副使》,知公迹僧心亦僧，不复拘拘皮相士。,皮相士,人物部
唐诗浑《怀旧居》,朱门迹忝登龙客，白屋心期失马翁。,失马翁,人物部
唐陈子昂《卧疾家园》,宁知白社客，不厌青门瓜。,白社客,人物部
唐朱湾《送李司直归浙东幕兼寄鲍行军持节大夫初拜东平郡王》,会作王孙曳裾客，为余前谢鲍参军。,曳裾客,人物部
唐韩愈《送区弘南归》,穆昔南征军不归，虫沙猿鹤伏以飞。,虫沙猿鹤,人物部
唐李商隐《无题四首》之一,刘郎已恨蓬山远，更隔蓬山一万重。,刘郎,人物部
宋黄庭坚《寄南阳谢外舅》,谁令运甓翁，见谓牧猪奴。,运甓翁,人物部
元袁桷《次韵礼部李公二首》之二,百年礼乐重开运，此道何须问两分,两生,人物部
梭山》,不妨折古人。长兹置岩石。,折齿人,人物部
清顾汾《长至斋宿四译馆署次江补斋太常壁间韵》之四,壮怀漫说庾开府，老眼依然吴阿蒙。,吴阿蒙,人物部
唐李贺《同沈驸马赋得御沟水》,幸因流浪处，暂得见何郎。,何郎,人物部
唐皮日休《钓矾》,狂奴卧此多，所以踏帝腹。,狂奴,人物部
唐徐刨忆牡丹》,宋玉邻边腮正嫩，文君机上锦初裁。,宋玉邻,人物部
元宋无《忆旧寄金陵冯寿之》,句满鸡林贾，名齐雁塔人。,鸡林贾,人物部
唐宋之间《过函谷关》,鸡鸣将狗盗，论德不论勋。,鸡鸣狗盗,人物部
唐高适《送柴司户充刘卿判官之岭外》,月卿临幕府，星使出词曹。,星使,人物部
李白《赠薛校书》,未夸观涛作，空郁钓鳌心。,钓鳌客,人物部
清黄遵宪《新加坡杂诗十二首》之五,人奴甘十等，只愿饱朱儒。,饱朱儒,人物部
唐温庭筠《过孔北海墓二十韵》,轮辕无匠石，刀几有庖丁。,庖丁,人物部
唐杜甫《寄张十二山人彪三十韵》,历下辞姜被，关西得盂邻。,孟邻,人物部
清赵翼《刊刻汪文端师集既就书以志愧》之一,太息斫轮人已去，乞谁刊定夜窗幽。,斫轮人,人物部
南朝梁萧纲《妾薄命》,荡子行未至，秋胡无定期。,秋胡,人物部
唐刘禹锡《酬乐天扬州初逢席上见赠》,怀旧空吟闻笛赋，到乡翻似烂柯人。,烂柯人,人物部
唐杜牧《送王侍御赴夏日座主幕》,君为珠履三千客，我是青衿七十徒。,珠履客,人物部
唐李商隐《自桂林奉使江陵途中感怀寄献尚书》,下客依莲幕，明公念竹林。,莲幕,人物部
唐杜甫《晚秋长沙蔡五侍御饮筵送殷六参军归浩觐省》,甘从投辖饮，肯作致书邮。,致书邮,人物部
唐孟浩然《和张二自稷县还途中遇雪》,歌疑郢中客，态比洛水神。,郢中客,人物部
唐骆宾王《夏日游德州赠高四》,成风鄂匠斫，流水伯牙弦。,郢匠,人物部
唐罗隐《曲江春感》,高阳酒徒半雕落，终南山色空崔鬼。,高阳酒徒,人物部
唐卢纶《送陈明府赴萍县》,梅花成雪岭，橘树当家憧。,家僮,人物部
清张问陶《题屠琴坞论诗曰》之三,郑婢萧奴门户好，出人头地恐无时。,萧奴,人物部
宋陆游《醉中书怀》,不见鹿门前，全家事潜遁。,鹿门翁,人物部
宋苏拭《次韵张安道读杜诗》,巨笔屠龙手，微官似马曹。,屠龙手,人物部
唐钱起《长安落第作》,散才非世用，回音谢云萝。,散才,人物部
唐杜甫《送郑十八虔贬台州司户》,郑公樗散鬓成丝，酒后常称老画师。,散樗,人物部
唐白居易《酬梦得贫居咏怀见赠》,病添庄舄吟声苦，贫欠韩康药债多。,韩康,人物部
唐赵刷重阳日寄韦舍人》,不知此日龙山会，谁是风流落帽人？,落帽人,人物部
唐赵暇《长安晚秋》,鲈鱼正美不归去，空戴南冠学楚囚。,楚囚1,人物部
唐李商隐《与同年李定言曲水闲话戏作》,此生聚散何穷已，未忍悲歌学楚囚。,楚囚2,人物部
清黄遵宪《自香港登舟感怀》,行行遂越三万里，碌碌仍随十九人。,碌碌十九人,人物部
唐李贺《南园》之七,见买若耶溪水剑，明朝归去事猿公。,猿公,人物部
隋李德林《相逢狭路间》,出门会亲友，天官奏德星。,德星,人物部
唐白居易《雪夜喜李郎中见访兼酬所赠》,可怜今夜鹅毛雪，引得高情鹤氅人。,鹤氅人,人物部
唐张九龄《杂诗》之二,凡鸟已相噪，凤凰安得知。,凡鸟,人物部
金段克己《岁己酉春正月张汉臣下世因作古意四篇》之二,世无弃瓢翁，轩轻定谁说。,弃瓢翁,人物部
唐李适《磷德殿宴百僚》,恭己临群后，垂衣御八荒。,垂衣,人物部
唐李白《远别离》,九疑联绵皆相似，重瞳孤坟竟何是？,重瞳,人物部
唐李白《古风五十九首》之二四,世无洗耳翁，谁知尧与跖。,洗耳翁,人物部
唐顾况《华山西同游赠隐玄果》,遂令巢许辈，于焉谢尘俗？,巢许辈,人物部
宋黄庭坚《送徐隐父宰余干》,天上麒麟来下瑞，江南橘柏间生贤。,天上麒麟,人物部
唐李白《送薛九被谗去鲁》,宋人不辨玉，鲁贱东家丘。,东家丘,人物部
宋苏哪夜梦》,易韦三绝庄犹然，如我当以犀草编。,易韦三绝,人物部
唐盂郊《寄张籍》,夫子亦如盲，所以空泣励。,泣麟,人物部
宋苏轼《山村五绝》之三,岂是闻韶解忘味，选来三月食无盐。,闻韶忘味,人物部
唐卢纶《秋夜同畅当宿潭上西亭》,圆月出山头，七贤林下游。,七贤,人物部
宋苏辙《和子瞻凤翔八观·秦穆公墓》,三良百夫特，岂为无益死？,三良,人物部
清顾炎武《秋风行》,车中公子常虚左，上客侯生衣敝衣。,上客侯生,人物部
宋黄庭坚《和范廉》,汲直非刀笔，山公识宁馨。,山公,人物部
唐杜甫《赠比部萧郎中十兄》,中散山阳煅，愚公野谷村。,山阳煅,人物部
金元好问《别罩怀幕府诸君二首》之一,王后卢前旧往还，江东渭北此追攀。,王后卢前,人物部
清袁枚《题柳如是画像》,党人碑上无双士，夫婿辈中第二流。,无双士,人物部
宋黄庭坚《咏李伯时摹韩祥三马……》,千金市骨今何在，士或不价五投皮。,五羖皮,人物部
唐李白《永王东巡歌十一首》之二,但用东山谢安石，为君谈笑静胡沙。,东山谢安石,人物部
唐储光刻贻王侍御出台椽丹阳》,既当少微星，复隐高山雾。,少微星,人物部
唐陈子昂《春台引》,星台秀士，月旦诸子。,月旦诸子,人物部
唐钱起《送傅管记赴蜀军》,无人不重乐毅贤，何敌能当鲁连啸？,乐毅贤,人物部
唐白居易《不致仕》,贤哉汉二疏，彼独是何人？,汉二疏,人物部
唐李端《晚春过夏侯校书值其沉醉戏赠》,姚醒清时醉，边韶白日眠。,边韶,人物部
元袁桶《次韵抵平石》,金门吏隐愧相如，岁月这巡翰墨疏。,吏隐,人物部
唐李白《梁园吟》,持盐把酒但饮之，莫学夷齐事高洁。,夷齐,人物部
唐杜牧《寄崔钧》,自愧扫门士，谁为乞火人？',扫门士,人物部
唐钱起《过张成侍御宅》,丞相幕中吐凤人，文章心事每相亲。,吐凤人,人物部
唐薛能《送浙东王大夫》,空余骚雅事，千古傲刘赖。,刘桢,人物部
唐郑世翼《过严君平古井》,严平本高尚，远蹈古人风。,严平,人物部
唐柳宗元《同刘二十八院长述旧言怀感时书事奉寄遭州张员外使君五十二韵之作因其韵增至八十通赠二君子》,京邑搜贞干，南宫步渥洼。,步渥洼,人物部
唐刘长卿《洞庭驿逢郴州使还寄李汤司马》,莫使沧浪叟，长歌笑尔客。,沧浪叟,人物部
唐邵谒《放歌行》,屈原若不贤，焉得沉湘水。,沉湘水,人物部
宋刘子翠《有怀十首》之六,青钱学士妙文章，便合合毫侍市旁。,青钱学士,人物部
唐孙娜《和左司张员外自洛使人京中路先赴长安逢立春日赠韦侍御等诸公》,共言东阁招贤地，自有西征谢傅才。,招贤地,人物部
唐权德纠晚秋陪崔阁老张秘监阁老苗考功同游吴天观时杨阁老新直未满以诗见寄斐然酬和有愧芜音》,泛菊贤人至，烧丹姹女飞。,贤人,人物部
唐钱起《晚出青门望终南别业》,宁心鸣凤日，却意钓璜初。,钓璜,人物部
唐李峤《野》,谁言版筑士，犹处傅岩中。,版筑士,人物部
唐杜甫《遣兴五首》之二,昔者庞德公，未曾人州府。,庞德公,人物部
清尤侗《得家信人有传予地震死者戏为作此》,寄谢众人皆欲杀，於陵仲子犹无恙。,於陵仲子,人物部
唐罗隐《皇破》,输他谷口郑夫子，摘得闲名说至今。,郑夫子,人物部
唐裴虔涂《早春残雪》,已闻三径好，犹可访袁安。,袁安,人物部
唐元稹《酬孝甫见赠十首》之八,原宪甘贫每自开，于春伤足少人哀。,原宪,人物部
宋陆游《读（后汉书）》,赁吉老子吾所慕，垂世文章征在多。,赁舂老子,人物部
唐骆宾王《畴昔篇》,诸葛才雄已号龙，公孙跃马轻称帝。,诸葛才雄,人物部
唐刘沧《送友人罢举赴蓟门从事》,此去黄金台上客，相思应羡雁南归。,黄金台上客,人物部
唐刘长卿《送李校书适越谒杜中丞》,陈著悬榻待，谢客枉帆过。,悬榻待,人物部
唐李白《梁甫吟》,君不见朝歌屠叟辞棘津，八十西来钓渭滨。,朝歌屠叟,人物部
唐李益《华阴东泉同张处士诣藏律师兼简县内同官因寄齐中书》,大国本多士，荆岑无遗壁。,遗壁,人物部
唐孟浩然《韩大使东斋会岳上人请学士》,郡守虚陈榻，林间召楚材。,楚材,人物部
明高启《赠杨荣阳》,手出照国珠，胸出补衰线。,照国珠,人物部
唐王绩《被召谢病》,颜回唯乐道，原宪岂伤贫。,颜回,人物部
唐张九龄《骗山下逍遥公旧居游集》,岂与皤溪老，崛起因太师。,皤溪老,人物部
唐宋之问《寒食还陆浑别业》,野老不知尧舜力，酣歌一曲太平人。,尧舜力,人物部
宋刘筠《宣曲二十二韵》,下陈无自愧，人彘剧豺狼。,人彘,人物部
唐罗虬《比红儿诗》,陷却平阳为小怜，周师百万战长川。,小怜,人物部
唐李白《宫中行乐词八首》之二,宫中谁第一，飞燕在昭阳。,飞燕,人物部
唐李白《效古二首》之二,寄语无盐子，如君何足珍。,无盐,人物部
唐李鄂《仲元夜》,江南水寺中元夜，金粟栏边见月娥。,月娥,人物部
唐李白《古风五十九首》之三十五,丑女来效颦，还家惊四邻。,丑女,人物部
清袁枚《遣怀杂诗》之十八,邢尹一相见，涕泣服其美。,邢尹,人物部
唐李商隐《杜工部蜀中离席》,美酒成都堪送老，当垆仍是卓文君。,当垆,人物部
唐李绅《趋翰苑遭诬拘四十六韵》,俯首安赢业，齐眉慰病夫。,齐眉,人物部
唐孟浩然《同张明府碧溪赠答》,自有阳台女，朝朝拾翠过。,阳台女,人物部
清匠逢甲《柳汀赠诗述及台事叠韵答之》,妇人醇酒足此生，老天不喜英雄气。,妇人醇酒,人物部
唐李贺《蜀国弦》,谁家红泪客，不忍过霍塘。,红泪客,人物部
宋苏轼《留题延生观后山上小堂》,不惭弄玉骑丹凤，应逐顿娥驾老蜡。,弄玉,人物部
清尤侗《赠木续仙姬十绝句》之三,试取冰弦弹一曲，江头愁杀弄珠人。,弄珠人,人物部
唐白居易《井底引银瓶》,蝉娟两鬓秋蝉翼，宛转双蛾远山色。,远山色,人物部
汉《古诗十九首·西北有高楼》,谁能为此曲，无乃杞梁妻。,杞梁妻,人物部
唐李商隐《茂陵》,玉桃偷得怜方朔，金屋修成贮阿娇。,阿娇,人物部
唐杜牧《月》,唯应独伴陈皇后，照见长门望幸。,陈皇后,人物部
唐杜甫《奉酬薛十二丈判官见赠》,卓氏近新寡，豪家朱门启。,卓氏,人物部
唐韩握《金陵》,彩笺丽句今已矣，罗袜金莲何寂寥。,罗袜金莲,人物部
