allu_name,x_data,label
师德量,唐刘（左饣右束）《隋唐嘉话》卷下：“娄师德弟拜代州刺史，将行，谓之曰：吾以不才，位居宰相，汝今又得州牧，叨据过分，人所嫉也。将何以全先人发肤？弟长跪曰：自今虽有唾某面者，某亦不敢言，但拭之而已。以此自勉，庶免兄忧。师德曰：此适所谓为我忧也。夫前人唾者，发于怒也。汝今拭之，是恶其唾而拭之，是逆前人怒也。唾不拭，将自干，何若笑而受之？”,人体部#人物部#人事部
骏马换小妾,唐李冗《独异记》卷中：“后魏曹彰性倜傥，偶逢骏马，爱之，其主所惜也。彰曰：予有美妾可换，惟君所选。马主因指一妓，彰遂换之。”,动物部#人物部#人事部
脱巾漉酒,南朝梁萧统《陶渊明传》：“陶渊明嗜酒。郡将尝候之，值其酿熟，取头上葛巾漉酒，漉毕，还复著之。”,器用部#人事部
章台走马,《汉书·张敞传》：“（张）敞无威仪，时罢朝会，过走马章台街，使御史驱，自以便面拊马。”,动物部#人事部
二顷田,史记·苏秦列传）：“苏秦为从约长，并相六国。北报赵王，乃行过肥阳，…二嫂委蛇蒲服，以面掩地而谢曰：见季子位高多金也。苏秦喟然叹曰：此一人之身，富贵则亲戚畏惧之，贫贱则轻易之，况众人乎！且使我有雄阳负部田二顷，吾岂能佩六国相印乎！”#《史记·苏秦列传》：“苏秦为从约长，并相六国。北报赵王，乃行过雒阳，……嫂委蛇蒲服，以面掩地而谢曰：见季子位高多金也。苏秦喟然叹曰：此一人之身，富贵则亲戚畏惧之，贫贱则轻易之，况众人乎！且使我有雒阳负部田二顷，吾岂能佩六国相印乎！”,人事部
扫一室,《后汉书·陈蕃传》：“（陈）蕃年十五，尝闲处一室，而庭宇芜秽。父友同郡薛勤来候之，谓蕃曰：孺子何不洒扫以待宾客？蕃曰：大丈夫处世，当扫除天下，安事一室乎！勤知其有清世志，甚奇之。”,器用部#人事部
观鱼,《庄子·秋水》：“庄子与惠子（惠施）游于壕梁之上。庄子曰：鯈鱼出游从容，是鱼之乐也。惠子曰：子非鱼，安知鱼之乐？庄子曰：子非我，安知我不知鱼之乐？惠子曰：我非子，固不知子矣；子固非鱼也，子之不知鱼之乐，全矣。庄子曰：请循其本。子曰汝安知鱼乐”云者，既已知吾知之而问我，我知之濠上也。”,动物部#地理部#人事部
陶家种秫,《晋书·陶潜传》：陶潜为彭城令，“在县公田悉令种秫谷，曰：令吾常醉于酒足矣。妻子固请种秔，乃使一顷五十亩种秫，五十亩种秔。,植物部#人事部
羲皇人,晋陶潜《与子俨等疏》：“见树木交荫，时鸟变声，亦复欢然有喜。尝言五六月中北窗下卧，遇凉风暂至，自谓是羲皇上人。”羲皇，伏羲。羲皇上人，伏羲以前的人。,器用部#天文部#人事部
支遁隐,南朝宋刘义庆《世说新语·排调》：“支道林（支遁）因人就深公，买印山。深公答曰：未闻巢由买山而隐？”,地理部#人事部
介推,《左传·僖公二十四年》：“晋侯赏从亡者，介之推不言禄，禄亦弗及。……遂隐而死。”《后汉书·周举传》李贤注：“晋文公返国，介子推无爵，遂去而之介山之上。文公求之不得，乃焚其山，推遂不出而焚死。”,天文部#人事部
曳尾,《庄子·秋水》：“庄子钓于濮水，楚王使大夫二人往先焉，曰：愿以境内累矣。庄子持竿不顾，曰：吾闻楚有神龟，死已三千岁矣，王巾笥而藏之庙堂之上。此龟者，宁其死为留骨而贵乎，宁其生而曳尾于涂中乎？二大夫曰：宁生而曳尾涂中。庄子曰：往矣，吾将曳尾于涂中。”,动物部#地理部#人事部
严陵钓,《后汉书·严光传》：“严光字子陵，一名遵，会稽馀姚人也。少有高名，与光武（刘秀）同游学。及光武即位，乃变名姓，隐身不见、帝思其贤，乃令以物色访之。后齐国上言：有一男子，披羊裘钓泽中。帝疑其光，乃备安车玄纁，遣使聘之。三反而后至。”,器用部#人事部
沧浪,《盂子·离娄上》：“有孺子歌曰：沧浪之水清兮，可以濯吾缨；沧浪之水浊兮，可以濯吾足。孔子曰：小子听之，清斯濯缨，浊斯濯足矣，自取之也。”,文明部#人物部#地理部#人事部
张仲蔚,晋皇甫谧《高士传·张仲蔚》：“张仲蔚者，平陵人也，与同郡魏景卿俱修道德，隐身不仕。明天官博物，善属文，好赋诗，常居穷素，所处蓬蒿没人，闭门养性，不治荣名，时人莫识，惟刘、龚知之。”,植物部#器用部#人事部
卖药,汉赵岐《三辅决录》卷一：“韩康，字伯休，京兆霸陵人也。常游名山，采药卖于长安市中，口不二价者三十余季。时有女子买药于康，怒康守价，乃曰：公是韩伯休邪，乃不二价乎？康叹曰：我欲避名，今区区女子皆知有我，何用药为？遂遁入霸陵山中，博士公车连征不至。”,九流部#人物部#人事部
卖饼,清吴伟业《又咏古》之六：“宣城酒家保，北海卖饼师。”《后汉书·赵歧传》：“（赵）歧遂逃离四方，……自匿姓名，卖饼北海市中。时安丘孙嵩年二十余，游市见岐，察非常人，停车呼与共载。歧惧失色，嵩乃下帷，令骑屏行人。密问歧曰：视子非卖饼者，又相问而色动，不有重怨，即亡命乎？我北海孙宾石，阖门百口，执能相济。歧素闻嵩名，即以实告之，遂以惧归。……藏歧复壁中数年。”#清吴伟业《又咏古》之六：“宣城酒家保，北海卖饼师。”《后汉书·赵歧传》：“（赵）歧遂逃离四方，……自匿姓名，卖饼北海市中。时安丘孙嵩年二十余，游市见岐，察非常人，停车呼与共载。歧惧失色，嵩乃下帷，令骑屏行人。密问歧曰：视子非卖饼者，又相问而色动，不有重怨，即亡命乎？我北海孙宾石，阖门百口，执能相济。歧素闻嵩名，即以实告之，遂以惧归。……藏歧复壁中数年。”,器用部#人事部
卖畚,《晋书·王猛传》：“王猛……少贫贱，以鬻畚为业。尝货畚于洛阳，乃有一人贵买其畚，而云无直，自言家去此无远，可随我取直。猛利其贵而从之，行不觉远，忽至深山，见一父老，须发皓然，踞胡床而坐，左右十许人，有一人引猛进拜之。父老曰：王公何缘拜也！乃十倍偿畚直，遣人送之，猛既出，顾视，乃嵩高山也。”,器用部#人事部
范蠡归,《史记·货殖列传》：“范蠡既雪会稽之耻，乃喟然而叹曰：计然之策七，越用其五而得意。既已施于国，吾欲用之家。乃乘扁舟，浮于江湖，变名易姓，适齐为鸱夷子皮，之陶为朱公。”,地理部#器用部#人事部
卧墙东,《后汉书·逢萌传》：“（逢）萌与同郡徐房、平原李子云、王君公相友善，并晓阴阳，怀德秽行。君房与子云养徒各千人，君公遭乱独不去，侩牛自隐。时人谓之论曰：避世墙东王君公。”,人物部#人事部
拄笏看山,南朝宋刘义庆《世说新语·简傲》：“王子猷（王徽之）作桓（桓冲）车骑参军，桓谓王曰：卿在府久，比当相料理。初不答，直高视，以手版（即笏）拄颊云：西山朝来，致有爽气。”,地理部#器用部#人事部
拂衣去,《后汉书·杨震传》附《杨彪传》：“（曹）操托（杨）彪与（袁）术婚姻，诬以欲图废置，奏收下狱，劾以大逆。将作大匠，孔融闻之，不及朝服，往见操……融曰：……今横杀无辜，则海内观听，谁不解体！孔融鲁国男子，明日便当拂衣而去，不复朝矣。”,器用部#人事部
庞公隐,《后汉书·庞公传》：“庞公者，南郡襄阳人也。居岘山之南，未尝入城府。夫妻相敬如宾。荆州刺史刘表数延请，不能屈。……表叹息而去。后遂携其妻子登鹿门山，因采药不反。”,九流部#地理部#人物部#人事部
挂冠,《后汉书·逢萌传》：逢萌字子康，北海都昌人。“王莽杀其子宇，萌谓友人曰：三纲绝矣！不去，祸将及人。即解冠挂东都城门，归，将家属浮海，客于辽东。”,人事部
桀溺长沮,《论语·微子》：“长沮、柴溺耦而耕。孔子过之，使子路问津焉。长沮曰：“夫执舆者为谁？子路曰：为孔丘。曰：是鲁孔丘与？曰：“是也。曰：是知津矣。问于桀溺，桀溺曰：子为谁？曰：为仲由。曰：“是鲁孔丘之徒与？对曰：然。曰：滔滔者天下皆是也，而谁以易之？且而（尔）与其从辟（避）人之士也，岂若从辟（避）世之士哉？耰而不辍。子路行以告，夫子恍然曰：鸟兽不可与同群。吾非斯人之徒与而谁与？天下有道，丘不与易也。”何晏集解：“郑曰：长沮、桀溺，隐者也。”,人事部
捧心,脏子·天运》：“西施病心而矉其里，其里之丑人见而美之，归亦捧心而矉其里。其里之富人见之，坚闭门而不出；贫人见之，挚妻子而去之走。彼知矉美，而不知矉之所以美。”,人物部#人事部#人体部
苌弘血,《庄子·外物》：“苌弘死于蜀，藏其血，三年化而为碧。”,人体部#人事部
玉壶盛泪,晋王嘉《拾遗记·魏》：“文帝所爱美人姓薛名灵芸，常山人也。……灵姜闻别父母，歔欷累日，泪下霑衣。至升车就路路时，以玉唾壶承泪，壶则红色。既发常山，及至京师，壶中泪凝如血。”,人物部#人事部#器用部#人体部
方寸,《三国志·蜀书·诸葛亮传》：“庶辞先主而指其心曰：本欲与将军共图王霸之业者，以此方寸之地也。今已失老母，方寸乱矣，无益于事，请从此别。”,人体部
头似笔,《魏书·古弼传》：“世祖大阅，将校猎于河西。弼留守，诏以肥马给骑人，弼命给弱者。世祖大怒曰：尖头奴，敢裁量朕也！朕还台，先斩此奴。弼头尖，世祖常名之曰笔头，是以时人呼为笔公”。#《魏书·古弼传》：“世祖大阅，将校猎于河西。弼留守，诏以肥马给骑人，弼命给弱者。世祖大怒曰：尖头奴，敢裁量朕也！朕还台，先斩此奴。弼头尖，世祖常名之曰笔头，是以时人呼为笔公。”,人体部
潘鬓,晋潘岳《秋兴赋·序》：“晋十有四年，余春秋三十有二，始见二毛。”,人事部#人体部
凿窍,《庄子·应帝王》：“南海之帝为倏，北海之帝为忽，中央之帝为浑沌。倏与忽时相遇于浑沌之地，浑沌待之甚善。倏与忽谋报浑沌之德，曰：人皆有七窍，以视听食息，此独无有，尝试凿之。日凿一窍，七日而浑沌死。”,地理部#人体部
白眉,仨国志·蜀志·马良传》：“马良，字季常，襄阳宜城人也。兄弟五人，并有才名。乡里为之谚曰：马氏五常，白眉最良。良届中有白毛，故以称之。”,人体部#人物部#伦类部
齐眉,宋黄庭坚《乐寿县尹吕氏挽词》：“剪警宾筵盛，齐眉妇礼闲。”《后汉书·逸民列传·梁鸿传》：“遂至吴，依大家皋伯通，居庑下，为人赁春。每归，妻为具食，不敢于鸿前仰视，举案齐眉。”,伦类部#人事部#器用部#人体部
远山眉,《西京杂记》卷二：“文君姣好，眉色如望远山，脸际常若芙蓉，肌肤柔滑如脂，十七而寡，为人放诞风流，故悦长卿之才而越礼焉。”,地理部#人物部#人体部
伍员抉目,《国语·吴语》：伍子胥谏吴王，不从，“遂自杀。将死，曰：以悬吾目于东门，以见越之入，吴国之亡也。王温曰：孤不使大夫得有见也。乃使取申胥之尸，盛以鸱鹤，而投之于江。”《吴越春秋·夫差内传》：“吴王乃取子胥尸，盛以明夷之器，投之于江中，言曰；肯汝一死之后何能有知。”“子胥因随流扬波，依潮来往，荡激崩岸。”,九流部#人事部#地理部#政事部#人体部
青眼,《晋书·阮籍传》：“（阮）籍又能为青白眼，见礼俗之士，以白眼对之。及嵇喜来吊，籍作白眼，喜不怿而退。喜弟康闻之，乃赍酒挟琴造焉，籍大悦，乃见青眼。”,伦类部#人事部#人体部
重瞳,《史记·项羽本纪》：“吾闻之周生曰：舜目盖重瞳子。又闻项羽亦重瞳子。”裴驷《集解》引《尸子阳：“舜两眸子，是谓重瞳。”《论衡·骨相》：“尧眉八彩，舜目重瞳。”,人物部#人体部
宋聋,《左传·宣公十四年）：“楚子使申舟聘于齐，曰无假道于宋。亦使公子冯聘于晋，不假道于郑。申舟以孟诸之役恶宋，曰：郑昭，宋聋，晋使不害，我则必死。”,人体部
洗耳,汉蔡巨《琴操·河间杂歌·箕山州》：许由“以清节闻于尧。尧大其志，乃造使以符玺掸为天子。于是许由昭然叹曰：匹夫结志，固如盘石。采山饮河，所以养性，非以求禄位也；放发优游，所以安己不惧，非以贪天下也。使者还，以状报尧，尧知由不可动，亦已矣。于是许由以使者言为不善，乃临河洗耳。樊坚见由方洗耳，问之：耳有何垢乎？由曰：无垢，闻恶语耳。坚曰：何等语者？由曰：尧聘吾为天子。坚曰：尊位何为恶之？由曰：吾志在青云，何仍劣劣为九州伍长乎？于是樊坚方且饮牛，闻其言而去，耻饮于下流。”,动物部#人体部#人物部#人事部
